id,brand,model,product_name,condition,last_sale,last_sale_size,lowest_ask,highest_bid,since_last_sale_dollar,since_last_sale_percent,colorway,retail_price,release_date,high_52_week,low_52_week,low_12_month_trade,high_12_month_trade,volatility,num_sales_12_month,price_premium_12_month,avg_sale_price_12_month,period
adidas-rising-star-x-r1-never-made-pack-triple-white,adidas,rising,adidas rising star x r1 never made pack triple white,New,8600.0,9,5300.0,4600.0,2800.0,47.0,White/White/White,18322.5,2018-11-19,11700.0,4500.0,6600.0,10600.0,23.5,13.0,-53.9,6900.0,699.0
adidas-nite-jogger-grey-two-gold-metallic,adidas,nite,adidas nite jogger grey two gold metallic,New,6400.0,14,6200.0,3100.0,-1000.0,-14.0,Grey Two/Grey Two/Gold Metallic,13611.0,2019-12-01,7400.0,6400.0,6000.0,6800.0,5.9,8.0,-53.8,6900.0,322.0
adidas-tubular-shadow-knit-white,adidas,tubular,adidas tubular shadow knit white,New,7400.0,8.5,6800.0,6400.0,-4100.0,-36.0,,10470.0,2016-12-08,11500.0,7400.0,5400.0,9500.0,27.9,2.0,-30.0,9500.0,1410.0
adidas-3mc-slip-disney-sport-goofy,adidas,3mc,adidas 3mc slip disney sport goofy,New,21100.0,9,11300.0,2700.0,1600.0,8.0,Cloud White/Light Blue/Cloud White,6282.0,2020-07-01,21100.0,19500.0,20300.0,22000.0,3.8,2.0,233.3,20300.0,109.0
adidas-terrex-free-hiker-parely-grey,adidas,terrex,adidas terrex free hiker parely grey,New,9500.0,8.5,14800.0,15800.0,-5200.0,-36.0,Dash Grey/Cloud White/True Orange,20940.0,2020-03-03,21700.0,9500.0,6400.0,12700.0,33.0,12.0,-55.0,15200.0,229.0
adidas-harden-vol-2-melon,adidas,harden,adidas harden vol. 2 melon,New,9600.0,8,18500.0,15200.0,-4100.0,-30.0,Grey/Grey/Red,16752.0,2018-02-15,23100.0,5800.0,6500.0,12800.0,33.3,33.0,-43.1,12000.0,976.0
adidas-adizero-ubersonic-2pt0-pharrell-golden-era,adidas,adizero,adidas adizero ubersonic 2.0 pharrell golden era,New,15900.0,10,11600.0,5200.0,8500.0,114.0,,15705.0,2017-08-31,15900.0,7400.0,12800.0,18900.0,19.1,4.0,,11100.0,1144.0
adidas-palace-pro-primeknit-white,adidas,palace,adidas palace pro primeknit white,New,34300.0,10.5,44500.0,,8000.0,30.0,,17275.5,2015-05-16,34300.0,24800.0,30200.0,38400.0,12.1,3.0,97.0,28500.0,1982.0
adidas-harden-vol-4-pink-lemonade,adidas,harden,adidas harden vol. 4 pink lemonade,New,24200.0,8,19900.0,20000.0,-1300.0,-5.0,Light Pink/Glow Blue/Gold Metallic,13611.0,2019-10-26,31700.0,5300.0,20400.0,28100.0,15.9,1281.0,76.5,14500.0,358.0
adidas-ozweego-core-black-gs,adidas,ozweego,adidas ozweego core black (youth),New,12800.0,5.5,9500.0,9400.0,200.0,1.0,Core Black/Core Black/Grey,9423.0,2019-08-28,15300.0,4300.0,11300.0,14300.0,11.5,61.0,34.4,10300.0,417.0
adidas-consortium-runner-4d-white,adidas,consortium,adidas consortium runner 4d mid white,New,26400.0,11,15900.0,23100.0,11600.0,79.0,White/White/Aero Green,52350.0,2019-06-29,45300.0,12700.0,18700.0,34100.0,29.1,433.0,-50.0,24600.0,477.0
adidas-d-lillard-three-athur-ashe-bhm,adidas,d,adidas d lillard 3 arthur ashe bhm,New,15900.0,12,10600.0,7400.0,-400.0,-2.0,,12040.5,2017-01-23,23800.0,6400.0,10900.0,20800.0,31.2,8.0,30.4,14000.0,1364.0
adidas-u-path-signal-green-td,adidas,u,adidas u path x signal green (td),New,7400.0,7K,,,0.0,0.0,Cloud White/Core Black/Signal Green,5235.0,2020-03-26,7400.0,7400.0,6700.0,8200.0,,1.0,40.0,7400.0,206.0
adidas-handball-spzl-clear-brown-core-black,adidas,handball,adidas handball spzl clear brown core black,New,4800.0,10.5,7400.0,6600.0,600.0,14.0,Clear Brown/Core Black/Gum,10470.0,2019-03-08,7200.0,4300.0,3800.0,5800.0,21.2,9.0,-54.6,5000.0,590.0
adidas-nmd-r1-v2-dazzle-camo-white,adidas,nmd,adidas nmd r1 v2 dazzle camo white,New,14200.0,11,12600.0,15800.0,-1400.0,-9.0,Cloud White/Core Black/Cloud White,14658.0,2020-07-24,31100.0,10600.0,12500.0,15900.0,11.7,129.0,-4.3,17300.0,86.0
adidas-terrex-free-hiker-kasina,adidas,terrex,adidas terrex free hiker kasina,New,15200.0,11,11000.0,12100.0,4100.0,37.0,Cloud White/Cloud White/Light Blue,23034.0,2020-02-24,23200.0,6200.0,11200.0,19200.0,26.2,37.0,-34.6,11700.0,237.0
adidas-nmd-hu-pharrell-dash-green,adidas,nmd,adidas nmd hu pharrell dash green,New,33200.0,11,43300.0,36800.0,0.0,0.0,Glory Grey/Dash Green,23034.0,,33200.0,33200.0,30000.0,36600.0,,1.0,43.2,33200.0,
adidas-y-3-pure-boost-triple-black,adidas,y-3,adidas y-3 pureboost triple black,New,23200.0,8.5,22500.0,22100.0,-7900.0,-25.0,,33504.0,2017-07-12,50300.0,13900.0,16500.0,30000.0,28.9,38.0,-31.3,24200.0,1194.0
adidas-zx-torsion-grey-two,adidas,zx,adidas zx torsion grey two,New,9500.0,11.5,24700.0,4200.0,0.0,0.0,Grey Two/Grey Two/Core White,14658.0,2019-09-14,32400.0,7400.0,-700.0,19800.0,108.0,5.0,-35.7,17000.0,400.0
adidas-ultra-boost-clima-white,adidas,ultra,adidas ultra boost clima white,New,23000.0,9.0,18900.0,20000.0,-1700.0,-7.0,Footwear White/Footwear White/Clear Brown,20940.0,2018-04-13,26600.0,10600.0,20200.0,25900.0,12.2,119.0,9.0,19000.0,919.0
adidas-harden-vol-2-usa,adidas,harden,adidas harden vol. 2 usa,New,21100.0,11,10600.0,12600.0,5300.0,33.0,Mystery Ink/Footwear White/Blue Tint,14658.0,2018-07-14,21100.0,6900.0,16900.0,25300.0,20.2,18.0,42.9,11300.0,827.0
adidas-yeezy-boost-350-v2-synth-reflective,adidas,yeezy,adidas yeezy boost 350 v2 synth (reflective),New,75600.0,10.5,92800.0,175700.0,-100300.0,-57.0,Synth/Synth/Synth,23034.0,2019-06-21,368900.0,52900.0,27000.0,124200.0,64.3,169.0,225.9,110200.0,485.0
adidas-superstar-boost-sneakersnstuff-social-status,adidas,superstar,adidas superstar boost sns x social status,New,10600.0,5,12200.0,12600.0,2200.0,25.0,,16752.0,2017-02-08,15900.0,5000.0,9100.0,12100.0,14.5,24.0,-37.5,8000.0,1348.0
adidas-yeezy-boost-350-v2-cloud-white,adidas,yeezy,adidas yeezy boost 350 v2 cloud white (non-reflective),New,41700.0,13,36200.0,56300.0,700.0,2.0,Cloud White/Cloud White/Cloud White,23034.0,2019-09-21,78000.0,,38000.0,45400.0,8.8,29836.0,79.5,32600.0,393.0
adidas-deerupt-s-core-black-cloud-white,adidas,deerupt,adidas deerupt s core black cloud white,New,8500.0,12,8500.0,7100.0,-4200.0,-34.0,Core Black/Core Black/Cloud White,11517.0,2019-02-28,15900.0,8500.0,6200.0,10800.0,27.5,9.0,-27.3,10300.0,598.0
adidas-gazelle-super-neighborhood-triple-black,adidas,gazelle,adidas gazelle super neighborhood triple black,New,7400.0,12,7300.0,7300.0,1100.0,17.0,Core Black/Core Black/Core Black,18846.0,2018-02-24,13800.0,5300.0,5700.0,9100.0,22.8,70.0,-61.1,8700.0,967.0
adidas-ultra-boost-night-navy,adidas,ultra,adidas ultra boost 2.0 night navy,New,26300.0,10,21000.0,10600.0,6300.0,31.0,,18846.0,2016-07-01,29000.0,14300.0,21200.0,31400.0,19.3,8.0,38.3,19900.0,1570.0
adidas-nmd-r1-fractal-camo-collegiate-navy,adidas,nmd,adidas nmd r1 fractal camo collegiate navy,New,12700.0,8,14800.0,11500.0,800.0,6.0,Collegiate Navy/Collegiate Navy/Cloud White,13611.0,2019-02-10,13900.0,8500.0,11000.0,14400.0,13.2,16.0,-7.7,10700.0,616.0
adidas-garwen-noel-gallagher-night-indigo,adidas,garwen,adidas garwen spzl noel gallagher night indigo,New,26900.0,10.5,39800.0,18200.0,-4600.0,-15.0,,14658.0,2017-03-17,31600.0,10600.0,21100.0,32700.0,21.5,12.0,82.1,21200.0,1311.0
adidas-pulseboost-hd-missoni-raw-white,adidas,pulseboost,adidas pulseboost hd missoni raw white,New,9600.0,11.5,8500.0,7300.0,1200.0,14.0,Raw White/Footwear White/Active Orange,20940.0,2019-10-29,15900.0,6400.0,7300.0,12000.0,24.5,45.0,-54.5,11700.0,355.0
adidas-gazelle-indoor-palace-blue,adidas,gazelle,adidas gazelle indoor blue,New,9400.0,9,10600.0,9100.0,-2100.0,-18.0,,13611.0,2017-06-16,14800.0,9400.0,7200.0,11600.0,23.2,4.0,-31.5,11300.0,1220.0
adidas-ultra-boost-4-parley-core-black-cloud-white,adidas,ultra,adidas ultra boost 4.0 parley core black cloud white,New,5800.0,7.5,10600.0,15800.0,-5700.0,-50.0,Core Black/Core Black/Cloud White,20940.0,2019-03-07,19800.0,5300.0,2700.0,9000.0,54.9,428.0,-72.5,10500.0,591.0
adidas-pod-s3-1-core-black-cloud-white,adidas,pod-s3.1,adidas pod-s3.1 core black cloud white,New,7400.0,11,11500.0,5200.0,700.0,9.0,Core Black/Core Black/Cloud White,12564.0,2018-08-02,13200.0,5300.0,5600.0,9200.0,24.2,55.0,-41.7,8000.0,808.0
adidas-stan-smith-pharrell-tennis-green,adidas,stan,adidas stan smith pharrell tennis green,New,10600.0,9.5,36900.0,7900.0,1600.0,18.0,,12564.0,2014-10-31,10600.0,8000.0,9500.0,11600.0,10.3,3.0,-16.7,9200.0,2179.0
adidas-nmd-hu-tr-pharrell-infinite-species,adidas,nmd,adidas nmd hu trail pharrell now is her time black,New,35900.0,10.5,28000.0,39500.0,6900.0,24.0,Core Black/Utility Black/Gum,23034.0,2019-09-13,47900.0,15900.0,32800.0,38900.0,8.5,3411.0,54.5,27900.0,401.0
adidas-continental-80-blue-ash-grey,adidas,continental,adidas continental 80 blue ash grey,New,7600.0,11,5100.0,5200.0,2700.0,53.0,Ash Grey/Silver Metallic/Cloud White,8376.0,2019-02-01,10800.0,3700.0,6700.0,8600.0,12.3,80.0,-10.1,5500.0,625.0
adidas-nmd-r1-sashiko-zebra-white,adidas,nmd,adidas nmd r1 sashiko white,New,22400.0,13,10600.0,10500.0,17000.0,316.0,,17799.0,2017-08-18,23800.0,5400.0,17100.0,27700.0,23.5,118.0,24.8,13200.0,1157.0
adidas-microbounce-t1-core-black-solar-red,adidas,microbounce,adidas microbounce t1 core black solar red,New,21200.0,12,18400.0,7300.0,200.0,1.0,Core Black/Core Black/Solar Red,16752.0,2020-06-05,31100.0,11400.0,17800.0,24700.0,16.6,28.0,25.6,17500.0,135.0
adidas-ultra-boost-manchester-united,adidas,ultra,adidas ultra boost manchester united,New,23800.0,11.0,13700.0,19400.0,7100.0,42.0,Core Black/Core Black/Real Red,26175.0,2019-07-24,32300.0,8500.0,19100.0,28400.0,19.4,1210.0,-10.0,16100.0,452.0
adidas-nmd-r1-blue-white,adidas,nmd,adidas nmd r1 blue white,New,14300.0,12,14000.0,10500.0,-2900.0,-17.0,,12564.0,2016-05-16,18400.0,5500.0,10700.0,17900.0,24.8,19.0,12.5,10300.0,1616.0
adidas-ultra-boost-4-legend-marine-hi-res-yellow,adidas,ultra,adidas ultra boost 4.0 legend marine hi res yellow,New,11400.0,8,13100.0,10500.0,-1700.0,-14.0,Legend Marine/Hi-Res Yellow/Footwear White,18846.0,2018-11-30,13800.0,7400.0,10000.0,12900.0,12.9,36.0,-40.0,10800.0,688.0
adidas-eqt-support-91-18-core-black-sub-green,adidas,eqt,adidas eqt support 91/18 core black sub green,New,11200.0,9,9500.0,8400.0,-700.0,-6.0,Core Black/Clear Granite/Sub Green,18846.0,2018-09-01,16800.0,5000.0,9100.0,13300.0,18.8,55.0,-41.0,9500.0,778.0
adidas-y-3-noci-low-core-black-crystal-white,adidas,y-3,adidas y-3 noci low core black crystal white,New,22200.0,12,,15000.0,-5700.0,-21.0,Core Black/Core Black/Crystal White,36645.0,2017-04-17,28000.0,22200.0,19300.0,25100.0,13.1,2.0,-40.0,25100.0,1280.0
adidas-arkyn-knit-core-black-clear-pink-w,adidas,arkyn,adidas arkyn knit core black clear pink (w),New,6400.0,9,,,600.0,9.0,Core Black/Carbon/Clear Pink,13611.0,2019-01-15,8300.0,5300.0,5400.0,7300.0,14.5,8.0,-53.8,6400.0,642.0
adidas-nmd-r1-mystic-blue,adidas,nmd,adidas nmd r1 mystery blue,New,19000.0,13,11600.0,7900.0,600.0,3.0,,13611.0,2017-02-28,21700.0,7800.0,15300.0,22700.0,19.6,23.0,38.5,14600.0,1328.0
adidas-harden-ls-2-buckle-trace-cargo,adidas,harden,adidas harden ls 2 buckle trace cargo,New,6800.0,11,6900.0,5200.0,-8100.0,-55.0,Trace Cargo/Core Black/Ecru Tint,16752.0,2018-04-01,14900.0,4400.0,4200.0,9400.0,39.7,11.0,-60.0,7400.0,931.0
adidas-stan-smith-pharrell-tactile-rose,adidas,stan,adidas stan smith pharrell tactile rose,New,9500.0,9,8400.0,10500.0,3800.0,67.0,,9423.0,2017-08-10,10600.0,4800.0,7800.0,11200.0,17.5,22.0,,6600.0,1165.0
adidas-tubular-nova-slam-jam,adidas,tubular,adidas tubular nova slam jam,New,8000.0,10.5,10600.0,8900.0,600.0,7.0,,14658.0,2016-07-02,8000.0,4800.0,6700.0,9200.0,15.8,4.0,-46.4,6900.0,1569.0
adidas-london-size-city-series,adidas,london,adidas london size? city series,New,25600.0,10.5,19000.0,16300.0,-2600.0,-9.0,Red/Black/Gum,11307.6,2019-07-06,28200.0,10100.0,21200.0,29900.0,17.0,39.0,124.1,20700.0,470.0
adidas-stan-smith-recon-xld-multi,adidas,stan,adidas stan smith recon xld multi,New,9100.0,10,9100.0,7500.0,1600.0,20.0,Multi/Multi/Multi,13087.5,2020-02-20,17900.0,7400.0,5300.0,12900.0,41.9,27.0,-31.2,10800.0,241.0
adidas-nite-jogger-white-trace-pink-w,adidas,nite,adidas nite jogger white trace pink (w),New,6200.0,9.5,4800.0,5500.0,-1200.0,-17.0,Raw White/Cloud White/Trace Pink,13611.0,2019-04-11,13800.0,4400.0,4600.0,7700.0,26.4,58.0,-55.4,8300.0,556.0
adidas-yung-96-simple-brown,adidas,yung-96,adidas yung-96 simple brown,New,3700.0,10,5200.0,4200.0,-500.0,-12.0,Simple Brown/Ecru Tint/Clear Brown,10470.0,2019-04-11,8500.0,3700.0,1600.0,5800.0,57.5,3.0,-65.0,5500.0,556.0
adidas-pure-boost-zg-core-black,adidas,pureboost,adidas pureboost zg core black,New,4200.0,6,4200.0,7300.0,0.0,0.0,,18846.0,2016-10-14,8500.0,4200.0,2500.0,5800.0,40.7,5.0,-78.3,5200.0,1465.0
adidas-falcon-out-loud-collection-w,adidas,falcon,adidas falcon out loud collection (w),New,10600.0,7.5,7300.0,,2500.0,30.0,Collegiate Navy/Glow Blue/True Pink,10470.0,2019-08-08,10600.0,5800.0,8700.0,12500.0,18.4,3.0,,8200.0,437.0
adidas-pro-model-2g-team-royal-blue,adidas,pro,adidas pro model 2g team royal blue,New,7400.0,8,6900.0,4700.0,2200.0,40.0,Team Royal Blue/Cloud White/Team Royal Blue,10470.0,,7400.0,4700.0,6400.0,8500.0,14.1,4.0,-30.0,5700.0,
adidas-af-1pt4-core-black-footwear-white,adidas,af,adidas af 1.4 core black footwear white,New,15900.0,12,10600.0,,10600.0,200.0,,16752.0,2017-10-19,15900.0,5300.0,12300.0,19400.0,22.5,9.0,-6.3,9000.0,1095.0
adidas-ultra-boost-mid-atr-reigning-champ-grey-two-grey-four,adidas,ultra,adidas ultra boost mid atr reigning champ grey two grey four,New,13200.0,8,15800.0,10500.0,-500.0,-4.0,Cloud White/Grey Two/Grey Four,25128.0,2018-03-20,23800.0,10600.0,9400.0,17000.0,28.6,10.0,-47.9,14100.0,943.0
adidas-pro-model-2g-cloud-white-core-black,adidas,pro,adidas pro model 2g cloud white core black,New,4300.0,10,4200.0,4200.0,-500.0,-11.0,Cloud White/Core Black/Cloud White,10470.0,2019-12-04,12900.0,2700.0,2700.0,5800.0,37.4,72.0,-60.0,4900.0,319.0
adidas-nmd-city-sock-core-black-lush-blue,adidas,nmd,adidas nmd city sock core black lush blue,New,20300.0,10,21100.0,18500.0,-22500.0,-53.0,,17799.0,2016-05-28,67200.0,11600.0,6300.0,34400.0,69.3,18.0,13.1,24600.0,1604.0
adidas-4d-runner-pharrell-tech-olive,adidas,4d,adidas 4d runner pharrell tech olive,New,21300.0,11,25300.0,27400.0,-5000.0,-19.0,Tech Olive/Running White/Collegiate Green,41880.0,2020-01-11,60100.0,15900.0,13600.0,29000.0,36.0,184.0,-49.5,29500.0,281.0
adidas-superstar-lgbt-pride,adidas,superstar,adidas superstar lgbt pride,New,7200.0,9,9000.0,5600.0,-1200.0,-15.0,,10470.0,2017-06-16,11700.0,3500.0,4600.0,9900.0,36.6,5.0,-32.0,7600.0,1220.0
adidas-eqt-basketball-adv-collegiate-navy-real-coral,adidas,eqt,adidas eqt basketball adv collegiate navy real coral,New,8400.0,7,8400.0,7900.0,500.0,6.0,Collegiate Navy/Collegiate Navy/Real Coral,12564.0,2018-02-01,8400.0,8000.0,8200.0,8600.0,2.5,3.0,-34.0,8100.0,990.0
adidas-zx-9000-30-years-of-torsion,adidas,zx,adidas zx 9000 30 years of torsion,New,12600.0,9,9000.0,13000.0,300.0,2.0,Mint/Scarlet,12564.0,2019-08-31,29100.0,6900.0,9700.0,15500.0,22.7,653.0,-0.4,11500.0,414.0
adidas-dame-5-away,adidas,dame,adidas dame 5 away,New,17700.0,9.5,9300.0,13000.0,9800.0,123.0,Black/Grey/Night Metallic,12040.5,2019-02-01,17700.0,7400.0,15200.0,20100.0,13.9,21.0,45.3,10600.0,625.0
adidas-japan-white-red-green,adidas,japan,adidas japan white red green,New,16100.0,10.5,9000.0,7300.0,6600.0,69.0,Cloud White/Power Red/Green,15705.0,2020-08-27,35000.0,9500.0,9500.0,22700.0,40.9,11.0,1.5,15600.0,52.0
adidas-senseboost-go-collegiate-royal,adidas,senseboost,adidas senseboost go collegiate royal,New,6400.0,12,6400.0,,0.0,0.0,Collegiate Royal/Cloud White/Collegiate Navy,12564.0,,6400.0,6400.0,5700.0,7000.0,,1.0,-50.0,6400.0,
adidas-alphabounce-core-black,adidas,alphabounce,adidas alphabounce core black,New,10100.0,11,10500.0,,0.0,0.0,,10470.0,2016-06-20,14800.0,5300.0,7200.0,12900.0,28.7,8.0,-5.0,9000.0,1581.0
adidas-lxcon-94-size-exclusive,adidas,lxcon,adidas lxcon 94 size? exclusive,New,3700.0,9.5,,,0.0,0.0,Hi-Vis Green/Black-Royal,12878.1,2019-10-04,3700.0,3700.0,3400.0,4200.0,,1.0,-71.5,3700.0,380.0
adidas-polta-akh-i-craig-green-core-black,adidas,polta,adidas polta akh i craig green core black,New,22000.0,10,21000.0,15800.0,1100.0,5.0,Core Black/Multi Solid Grey/Solid Grey,31410.0,2020-05-07,53700.0,20900.0,8600.0,35400.0,61.1,4.0,-30.7,30800.0,164.0
adidas-nemeziz-tango-17pt1-kith-cobras,adidas,nemeziz,adidas nemeziz tango 17.1 kith cobras,New,8900.0,9,16500.0,7300.0,-9000.0,-51.0,,15705.0,2017-11-03,18000.0,8900.0,4400.0,13400.0,51.2,2.0,-44.0,13400.0,1080.0
adidas-nmd-r1-black-grey-scarlet,adidas,nmd,adidas nmd r1 black grey scarlet,New,10600.0,7,9300.0,10500.0,400.0,4.0,Core Black/Metal Grey/Scarlet,13611.0,2020-02-01,20300.0,4800.0,8700.0,12500.0,17.7,43.0,-23.1,10900.0,260.0
adidas-marquee-boost-white-grey,adidas,marquee,adidas marquee boost white grey,New,6900.0,10,7400.0,6700.0,-2000.0,-23.0,White/Footwear White/Grey,14658.0,2018-12-01,15600.0,4300.0,4200.0,9600.0,40.2,56.0,-53.6,6400.0,687.0
adidas-eqt-support-adv-core-black-turbo,adidas,eqt,adidas eqt support adv primeknit core black turbo white,New,12300.0,9,9500.0,5200.0,7000.0,132.0,,14658.0,2017-01-26,14800.0,5300.0,9400.0,15100.0,23.4,16.0,-17.1,9900.0,1361.0
adidas-ultra-boost-uncaged-parley-raw-grey,adidas,ultra,adidas ultra boost uncaged parley raw grey,New,12000.0,10.5,24300.0,11500.0,-3900.0,-25.0,Raw Grey/Chalk Pearl/Blue Spirit,18846.0,2018-06-01,15900.0,9500.0,10300.0,13600.0,14.3,9.0,-37.2,12100.0,870.0
adidas-nizza-trefoil-sky-tint-multi,adidas,nizza,adidas nizza trefoil sky tint multi,New,6900.0,10,6400.0,,-500.0,-7.0,Sky Tint/Cloud White/Signal Cyan,6805.5,2020-06-01,7400.0,6900.0,6600.0,7200.0,4.0,2.0,,7200.0,139.0
adidas-dublin-og-collegiate-royal-solar-red,adidas,dublin,adidas dublin og collegiate royal solar red,New,41700.0,11.5,54500.0,27700.0,6300.0,18.0,,11726.4,2017-11-17,41700.0,35400.0,38500.0,44700.0,7.6,2.0,252.3,38500.0,1066.0
adidas-nite-jogger-core-black-carbon,adidas,nite,adidas nite jogger core black carbon,New,13600.0,8,7400.0,13700.0,7000.0,104.0,Core Black/Bold Onix/Carbon,13611.0,2019-02-28,28000.0,4800.0,8200.0,19100.0,40.5,222.0,-0.9,14300.0,598.0
adidas-t-mac-3-aurora-borealis-green-glow,adidas,t-mac,adidas t-mac 3 aurora borealis green glow,New,12700.0,12,23900.0,10500.0,4300.0,50.0,,15705.0,2016-02-11,17400.0,8500.0,9700.0,15600.0,23.3,6.0,-20.0,11500.0,1711.0
adidas-nmd-cs2-primeknit-ronin-stripes,adidas,nmd,adidas nmd cs2 primeknit ronin stripes,New,12700.0,8.5,10500.0,8400.0,-1100.0,-8.0,,18846.0,2017-04-06,26300.0,5300.0,10400.0,15000.0,18.2,66.0,-33.3,11400.0,1291.0
adidas-nmd-r1-linen-khaki,adidas,nmd,adidas nmd r1 linen khaki,New,20600.0,10.5,14800.0,11000.0,2700.0,15.0,,17799.0,2017-05-20,24000.0,6500.0,16500.0,24800.0,20.4,67.0,15.0,15200.0,1247.0
adidas-falcon-blue-tint-light-aqua-w,adidas,falcon,adidas falcon blue tint light aqua (w),New,5300.0,7,5200.0,3000.0,0.0,0.0,Blue Tint/Light Aqua/Ash Grey,10470.0,2019-06-01,7800.0,3700.0,4600.0,6100.0,14.9,20.0,-50.0,5300.0,505.0
adidas-adizeo-new-reign-gold-metallic,adidas,adizeo,adidas adizeo new reign gold metallic,New,12400.0,10.5,22000.0,,-10800.0,-47.0,Cloud White / Gold Metallic / Cloud White,12564.0,,23200.0,12400.0,7000.0,17900.0,43.8,2.0,-2.3,17900.0,
adidas-ultra-boost-3pt0-petrol-night,adidas,ultra,adidas ultra boost 3.0 petrol night,New,17400.0,14,14800.0,12100.0,4700.0,37.0,,18846.0,2017-07-01,23200.0,8000.0,13500.0,21200.0,22.1,21.0,-8.6,14800.0,1205.0
adidas-yeezy-boost-700-inertia,adidas,yeezy,adidas yeezy boost 700 inertia,New,41400.0,9,40100.0,48400.0,-300.0,-1.0,Grey/Grey/Inertia,31410.0,2019-03-09,73800.0,18700.0,35900.0,46800.0,13.3,10573.0,30.7,36400.0,589.0
adidas-i-5923-hi-res-blue-solar-red,adidas,i-5923,adidas i-5923 hi-res blue solar red,New,6200.0,9,5800.0,3600.0,1900.0,45.0,Hi-Res Blue/Solar Red/Grey One,13611.0,2018-08-01,6200.0,4300.0,5200.0,7100.0,15.5,2.0,-55.4,5200.0,809.0
adidas-sc-premiere-triple-white,adidas,sc,adidas sc premiere triple white,New,10300.0,12,7600.0,5200.0,3900.0,59.0,Cloud White/Crystal White/Chalk White,12564.0,2019-01-25,10300.0,2900.0,8500.0,12100.0,17.4,24.0,-19.0,6600.0,632.0
adidas-nemeziz-19-firm-ground-triple-black,adidas,nemeziz,adidas nemeziz 19+ firm ground triple black,New,9500.0,10,,,-2000.0,-17.0,Core Black/Core Black/Utility Black,28792.5,2019-01-01,15900.0,9500.0,6900.0,12200.0,27.8,3.0,-67.3,12300.0,656.0
adidas-aw-skate-alexander-wang-green,adidas,aw,adidas aw skate alexander wang green,New,22200.0,10,23800.0,13700.0,-6300.0,-22.0,,18846.0,2017-04-15,28500.0,6100.0,16800.0,27600.0,24.5,26.0,16.6,18600.0,1282.0
adidas-kamanda-clear-brown,adidas,kamanda,adidas kamanda clear brown,New,17400.0,14,10600.0,12600.0,9300.0,114.0,Clear Brown/Clear Brown/Crystal White,15705.0,2018-08-28,17400.0,6400.0,14500.0,20400.0,17.2,13.0,10.0,9900.0,782.0
adidas-y-3-harigane-mystery-ink,adidas,y-3,adidas y-3 harigane mystery ink,New,24900.0,7.5,24300.0,22600.0,-100.0,0.0,Mystery Ink/Core Black/Footwear White,40833.0,2018-03-01,25000.0,24900.0,24900.0,24900.0,0.2,3.0,-39.5,24900.0,962.0
adidas-ultra-boost-white-gradient,adidas,ultra,adidas ultra boost 2.0 white gradient,New,14000.0,13,21100.0,17300.0,-11800.0,-46.0,,18846.0,2015-12-04,27500.0,14000.0,9900.0,18100.0,29.4,11.0,-26.7,22800.0,1780.0
adidas-eqt-support-adv-power-blue,adidas,eqt,adidas eqt support adv power blue,New,16900.0,10,16900.0,15800.0,8500.0,100.0,,11517.0,2016-10-30,16900.0,8500.0,12700.0,21100.0,25.0,4.0,45.5,12700.0,1449.0
adidas-eqt-running-support-93-big-apple-bait,adidas,eqt,adidas eqt running support 93 big apple bait,New,16100.0,9.5,13600.0,16700.0,-5000.0,-24.0,,16752.0,2015-01-31,29700.0,6400.0,12800.0,19300.0,20.2,60.0,-5.0,14300.0,2087.0
adidas-nmd-r1-black-olive,adidas,nmd,adidas nmd r1 black olive,New,15900.0,6,15900.0,21000.0,-5200.0,-25.0,,18846.0,2017-11-05,29600.0,9500.0,12000.0,19800.0,25.0,21.0,-16.7,19200.0,1078.0
adidas-y-3-kaiwa-black-white,adidas,y-3,adidas y-3 kaiwa black white,New,32900.0,11.5,40800.0,37900.0,7600.0,30.0,Black/White,41880.0,2018-05-15,32900.0,22200.0,29500.0,36400.0,10.6,9.0,-21.9,25900.0,887.0
adidas-nmd-r2-japan-core-black,adidas,nmd,adidas nmd r2 japan core black,New,16800.0,10,15500.0,15800.0,-100.0,-1.0,,17799.0,2017-10-13,20000.0,8500.0,15600.0,18000.0,6.8,38.0,-6.5,15100.0,1101.0
adidas-tubular-nova-primeknit-black-olive,adidas,tubular,adidas tubular nova primeknit black olive,New,6700.0,9.5,9500.0,2600.0,0.0,0.0,,14658.0,2016-04-20,6700.0,6700.0,6100.0,7300.0,,1.0,-55.1,6700.0,1642.0
adidas-tennis-hu-pharrell-solid-scarlet,adidas,tennis,adidas tennis hu pharrell solid scarlet,New,17700.0,13,15900.0,15900.0,1900.0,11.0,,11517.0,2017-09-08,21100.0,6400.0,14700.0,20600.0,16.6,20.0,52.0,13200.0,1136.0
